gtfsId,name,lat,lon,location,zoneId,mode,duration,walk_distance
HSL:2632261,Karamzininpuisto,60.24461,24.71319,"60.24461, 24.71319",C,BUS,47.0,602.0
HSL:2632260,Auroranportti,60.23844,24.70498,"60.23844, 24.70498",C,BUS,44.0,373.0
HSL:1250551,Käpylä,60.220269,24.947051,"60.220269, 24.947051",A,RAIL,12.0,297.0
HSL:2632251,Kulloonmäki,60.24653,24.71277,"60.24653, 24.71277",C,BUS,46.0,535.0
HSL:6060202,Bondarbyntie,60.097985,24.498815,"60.097985, 24.498815",D,BUS,55.0,500.0
HSL:2632250,Karamzinin koulu,60.24335,24.71488,"60.24335, 24.71488",C,BUS,46.0,603.0
HSL:6060203,Bondarbyntie,60.098087,24.497983,"60.098087, 24.497983",D,BUS,56.0,548.0
HSL:6060204,Gunnarsby,60.102107,24.486558,"60.102107, 24.486558",D,BUS,60.0,518.0
HSL:6060205,Gunnarsby,60.102485,24.486728,"60.102485, 24.486728",D,BUS,59.0,482.0
HSL:1333302,Honkasuontie,60.257239,24.840586,"60.257239, 24.840586",B,BUS,39.0,1486.0
HSL:6060206,Peuramaantie,60.105797,24.4791,"60.105797, 24.4791",D,BUS,60.0,574.0
HSL:2632254,Emännäntie,60.2496,24.71569,"60.2496, 24.71569",C,BUS,46.0,486.0
HSL:6060207,Peuramaantie,60.106565,24.479938,"60.106565, 24.479938",D,BUS,58.0,482.0
HSL:1333301,Honkasuontie,60.257327,24.84061,"60.257327, 24.84061",B,BUS,39.0,1484.0
HSL:6060208,Korkkulla,60.11543,24.4815,"60.11543, 24.4815",D,BUS,51.0,989.0
HSL:2632253,Emännäntie,60.24994,24.7166,"60.24994, 24.7166",C,BUS,47.0,553.0
HSL:2632252,Kulloonmäki,60.24641,24.71263,"60.24641, 24.71263",C,BUS,45.0,502.0
HSL:6060209,Korkkulla,60.11624,24.4822,"60.11624, 24.4822",D,BUS,41.0,903.0
HSL:2632259,Auroranportti,60.23785,24.70422,"60.23785, 24.70422",C,BUS,45.0,450.0
HSL:2632258,Träskändanristi,60.23912,24.70695,"60.23912, 24.70695",C,BUS,46.0,717.0
HSL:2632257,Kulloonsilta,60.25106,24.71774,"60.25106, 24.71774",C,BUS,49.0,726.0
HSL:6060212,Tolsa,60.118599,24.474462,"60.118599, 24.474462",D,BUS,46.0,494.0
HSL:2644230,Haltia,60.293557,24.558697,"60.293557, 24.558697",C,BUS,62.0,653.0
HSL:2644231,Haltia,60.294402,24.556703,"60.294402, 24.556703",C,BUS,60.0,555.0
HSL:2644232,Nuuksionpää,60.31662,24.53793,"60.31662, 24.53793",C,BUS,64.0,491.0
HSL:1351129,Paloheinän jäähalli,60.253775,24.918462,"60.253775, 24.918462",B,BUS,37.0,259.0
HSL:1351127,Kuusmiehentie,60.25581,24.93762,"60.25581, 24.93762",B,BUS,41.0,262.0
HSL:1351122,Rakovalkeantie,60.25289,24.94031,"60.25289, 24.94031",B,BUS,42.0,341.0
HSL:1351125,Kuusmiehentie,60.255902,24.937706,"60.255902, 24.937706",B,BUS,43.0,355.0
HSL:1351123,Tervastie,60.25147,24.94151,"60.25147, 24.94151",B,BUS,42.0,387.0
HSL:1351124,Rakovalkeantie,60.2527,24.94095,"60.2527, 24.94095",B,BUS,42.0,345.0
HSL:2632202,Järvenperänsilta,60.24102,24.70065,"60.24102, 24.70065",C,BUS,51.0,1132.0
HSL:4750201,Onervantie,60.3279,25.09475,"60.3279, 25.09475",C,BUS,44.0,584.0
HSL:4750202,Onervantie,60.32803,25.09629,"60.32803, 25.09629",C,BUS,43.0,485.0
HSL:4750203,Teuvontie,60.32736,25.10289,"60.32736, 25.10289",C,BUS,45.0,571.0
HSL:4750204,Tuulikintie,60.32423,25.10955,"60.32423, 25.10955",C,BUS,46.0,546.0
HSL:4750205,Tuulikintie,60.3247,25.10919,"60.3247, 25.10919",C,BUS,45.0,487.0
HSL:4750206,Pentintie,60.32138,25.11206,"60.32138, 25.11206",C,BUS,46.0,529.0
HSL:4750207,Pentintie,60.32126,25.11231,"60.32126, 25.11231",C,BUS,46.0,501.0
HSL:4750208,Kaukonkuja,60.31848,25.09669,"60.31848, 25.09669",C,BUS,45.0,444.0
HSL:4750209,Nyyrikintie,60.31961,25.09455,"60.31961, 25.09455",C,BUS,46.0,599.0
HSL:1351116,Kivimäki,60.25305,24.9188,"60.25305, 24.9188",B,BUS,39.0,336.0
HSL:1351117,Kivimäki,60.25285,24.91874,"60.25285, 24.91874",B,BUS,39.0,343.0
HSL:1351110,Raiviontie,60.249188,24.942028,"60.249188, 24.942028",B,BUS,40.0,262.0
HSL:1351114,Repovuori,60.25068,24.9198,"60.25068, 24.9198",B,BUS,38.0,349.0
HSL:1351115,Repovuori,60.24994,24.91996,"60.24994, 24.91996",B,BUS,37.0,280.0
HSL:1351112,Saramäentie,60.24888,24.94679,"60.24888, 24.94679",B,BUS,43.0,1403.0
HSL:1351113,Paloheinäntie,60.2477,24.92264,"60.2477, 24.92264",B,BUS,37.0,384.0
HSL:4750210,Nyyrikintie,60.3206,25.09284,"60.3206, 25.09284",C,BUS,44.0,445.0
HSL:4750211,Tapiontie,60.32087,25.08958,"60.32087, 25.08958",C,BUS,45.0,582.0
HSL:4750212,Tapiontie,60.32134,25.0874,"60.32134, 25.0874",C,BUS,43.0,441.0
HSL:4750213,Kaukonkuja,60.31788,25.09712,"60.31788, 25.09712",C,BUS,46.0,521.0
HSL:4750214,Päiväkummuntie,60.31573,25.10179,"60.31573, 25.10179",C,BUS,47.0,560.0
HSL:4750215,Yrjänänkuja,60.31645,25.10366,"60.31645, 25.10366",C,BUS,49.0,668.0
HSL:4750216,Yrjänänkuja,60.31682,25.10541,"60.31682, 25.10541",C,BUS,47.0,494.0
HSL:2614206,Kuurintorppa,60.197263,24.718617,"60.197263, 24.718617",B,BUS,42.0,349.0
HSL:4750217,Päiväkummuntie,60.31596,25.10011,"60.31596, 25.10011",C,BUS,46.0,442.0
HSL:1363101,Viikki,60.229313,25.010037,"60.229313, 25.010037",B,BUS,26.0,260.0
HSL:4750219,Ylermintie,60.31804,25.10727,"60.31804, 25.10727",C,BUS,49.0,624.0
HSL:9512027,Peltola,60.491631,25.092598,"60.491631, 25.092598",D,BUS,59.0,1901.0
HSL:9512026,Laurila,60.491042,25.096685,"60.491042, 25.096685",D,BUS,53.0,823.0
HSL:9512020,Haarajoki,60.50441,25.15745,"60.50441, 25.15745",D,BUS,55.0,905.0
HSL:9512022,Linjatie,60.510494,25.162735,"60.510494, 25.162735",D,BUS,57.0,922.0
HSL:9512021,Linjatie,60.510221,25.160293,"60.510221, 25.160293",D,BUS,57.0,901.0
HSL:4750220,Ylermintie,60.31855,25.10905,"60.31855, 25.10905",C,BUS,47.0,486.0
HSL:4750221,Kyllikintie,60.32045,25.11164,"60.32045, 25.11164",C,BUS,48.0,632.0
HSL:4750222,Päiväkummuntie,60.31618,25.09939,"60.31618, 25.09939",C,BUS,47.0,576.0
HSL:1351132,Sysiniitty,60.255889,24.930862,"60.255889, 24.930862",B,BUS,36.0,497.0
HSL:4310211,Sompiontie,60.373678,24.80553,"60.373678, 24.80553",C,BUS,40.0,714.0
HSL:9506002,Kallio-Kuninkala,60.445708,25.077829,"60.445708, 25.077829",D,BUS,47.0,473.0
HSL:4310212,Sompiontie,60.374543,24.805901,"60.374543, 24.805901",C,BUS,41.0,807.0
HSL:4310213,Klaukkalantie,60.354738,24.805117,"60.354738, 24.805117",C,BUS,47.0,1015.0
HSL:4310214,Klaukkalantie,60.35501,24.80292,"60.35501, 24.80292",C,BUS,47.0,1043.0
HSL:9050209,Levonmäentie,60.38965,25.14576,"60.38965, 25.14576",D,BUS,42.0,214.0
HSL:9050208,Levonmäentie,60.38884,25.14521,"60.38884, 25.14521",D,BUS,44.0,302.0
HSL:4310210,Mäkimatintie,60.360961,24.807177,"60.360961, 24.807177",C,BUS,43.0,784.0
HSL:9050205,Keinukalliontie,60.38618,25.14439,"60.38618, 25.14439",D,BUS,47.0,306.0
HSL:9050204,Metsärinne,60.40798,25.14112,"60.40798, 25.14112",D,BUS,41.0,509.0
HSL:9050206,Keinukalliontie,60.38642,25.14572,"60.38642, 25.14572",D,BUS,43.0,204.0
HSL:9050201,Annantie,60.406755,25.145383,"60.406755, 25.145383",D,BUS,42.0,542.0
HSL:4310215,Mäntylä,60.35648,24.79697,"60.35648, 24.79697",C,BUS,44.0,716.0
HSL:4310216,Mäntylä,60.357291,24.795849,"60.357291, 24.795849",C,BUS,45.0,817.0
HSL:4310217,Klaukkalantie,60.35337,24.8067,"60.35337, 24.8067",C,BUS,46.0,910.0
HSL:9050203,Metsärinne,60.40851,25.14048,"60.40851, 25.14048",D,BUS,42.0,582.0
HSL:4310218,Klaukkalantie,60.356043,24.807018,"60.356043, 24.807018",C,BUS,49.0,1154.0
HSL:2415266,Verkkosaarenkuja,60.12457,24.67214,"60.12457, 24.67214",C,BUS,43.0,413.0
HSL:9050210,Auratie,60.39164,25.14634,"60.39164, 25.14634",D,BUS,44.0,315.0
HSL:1171442,Auroran sairaala,60.19152,24.92539,"60.19152, 24.92539",A,TRAM,19.0,53.0
HSL:2415264,Ampujanmäki,60.12456,24.67677,"60.12456, 24.67677",C,BUS,44.0,422.0
HSL:1230109,Kumpulan kampus,60.20312,24.9673,"60.20312, 24.9673",A,BUS,22.0,459.0
HSL:1171444,Eläintarha,60.1926,24.93078,"60.1926, 24.93078",A,TRAM,18.0,56.0
HSL:1171445,Eläintarha,60.19255,24.93023,"60.19255, 24.93023",A,TRAM,19.0,120.0
HSL:2415263,Ampujanmäki,60.12456,24.67649,"60.12456, 24.67649",C,BUS,44.0,404.0
HSL:1230101,Kaironkatu,60.210181,24.976564,"60.210181, 24.976564",A,BUS,28.0,433.0
HSL:1230102,Kaironkatu,60.21121,24.97757,"60.21121, 24.97757",A,BUS,28.0,389.0
HSL:1230103,Arabia,60.20808,24.97474,"60.20808, 24.97474",A,BUS,24.0,178.0
HSL:9506001,Kaskitie,60.481562,25.09903,"60.481562, 25.09903",D,BUS,52.0,1515.0
HSL:9506000,Helsingintie,60.47825,25.103025,"60.47825, 25.103025",D,BUS,47.0,1214.0
HSL:1230104,Arabia,60.20827,24.97504,"60.20827, 24.97504",A,BUS,24.0,196.0
HSL:4310201,Luhtaanmäenkuja,60.34533,24.80527,"60.34533, 24.80527",C,BUS,56.0,1368.0
HSL:4310202,Luhtaanmäenkuja,60.34493,24.8056,"60.34493, 24.8056",C,BUS,56.0,1324.0
HSL:4310203,Kongontie,60.35002,24.79507,"60.35002, 24.79507",C,BUS,56.0,1583.0
HSL:9050216,Terästie,60.399395,25.146027,"60.399395, 25.146027",D,BUS,41.0,270.0
HSL:4310208,Peräjäntie,60.34986,24.80924,"60.34986, 24.80924",C,BUS,51.0,1324.0
HSL:4310209,Mäkimatintie,60.360498,24.807107,"60.360498, 24.807107",C,BUS,43.0,771.0
HSL:9050215,Sysitie,60.39715,25.14532,"60.39715, 25.14532",D,BUS,40.0,211.0
HSL:9050217,Terästie,60.399594,25.146268,"60.399594, 25.146268",D,BUS,40.0,208.0
HSL:9050212,Sorsakorventie,60.39415,25.14529,"60.39415, 25.14529",D,BUS,42.0,281.0
HSL:4310204,Kongontie,60.34956,24.79552,"60.34956, 24.79552",C,BUS,56.0,1637.0
HSL:9050211,Auratie,60.39214,25.14665,"60.39214, 25.14665",D,BUS,42.0,211.0
HSL:4310205,Kuhajoentie,60.35574,24.79479,"60.35574, 24.79479",C,BUS,47.0,910.0
HSL:4310206,Kuhajoentie,60.35625,24.79544,"60.35625, 24.79544",C,BUS,46.0,843.0
HSL:9050214,Harkkotie,60.39609,25.14491,"60.39609, 25.14491",D,BUS,43.0,365.0
HSL:9050213,Sorsakorventie,60.39432,25.14548,"60.39432, 25.14548",D,BUS,49.0,207.0
HSL:4310207,Peräjäntie,60.34856,24.80956,"60.34856, 24.80956",C,BUS,53.0,1471.0
HSL:2415279,Salmensuu,60.12684,24.66981,"60.12684, 24.66981",C,BUS,42.0,370.0
HSL:2415275,Kilvoituksentie,60.12729,24.67957,"60.12729, 24.67957",C,BUS,44.0,374.0
HSL:2415276,Kilvoituksentie,60.127785,24.679785,"60.127785, 24.679785",C,BUS,45.0,424.0
HSL:2415273,Soukansalmentie,60.12895,24.6673,"60.12895, 24.6673",C,BUS,41.0,375.0
HSL:2415274,Soukansalmentie,60.12875,24.66742,"60.12875, 24.66742",C,BUS,42.0,403.0
HSL:2415272,Munkkiranta,60.12895,24.68026,"60.12895, 24.68026",C,BUS,45.0,425.0
HSL:1020460,Kaisaniemenpuisto,60.17331,24.94921,"60.17331, 24.94921",A,TRAM,3.0,56.0
HSL:1020464,Ylioppilastalo,60.16776,24.94159,"60.16776, 24.94159",A,TRAM,3.0,119.0
HSL:1020463,Ylioppilastalo,60.16823,24.9411,"60.16823, 24.9411",A,TRAM,2.0,35.0
HSL:9050227,Päivölä,60.405585,25.132973,"60.405585, 25.132973",D,BUS,44.0,275.0
HSL:9050226,Etelä-Kaskela,60.40598,25.13959,"60.40598, 25.13959",D,BUS,49.0,204.0
HSL:9050229,Päivölä,60.40502,25.13488,"60.40502, 25.13488",D,BUS,40.0,349.0
HSL:9050222,Etelä-Kaskela,60.40684,25.14171,"60.40684, 25.14171",D,BUS,40.0,384.0
HSL:9050225,Ahjonsilta,60.40554,25.14059,"60.40554, 25.14059",D,BUS,40.0,377.0
HSL:9050224,Etelä-Kaskela,60.40645,25.14283,"60.40645, 25.14283",D,BUS,40.0,411.0
HSL:9050230,Vaihdekatu,60.40239,25.13575,"60.40239, 25.13575",D,BUS,46.0,214.0
HSL:2415246,Verkkosaarenkuja,60.12443,24.67228,"60.12443, 24.67228",C,BUS,43.0,403.0
HSL:9050232,Ahjon koulu,60.40087,25.13935,"60.40087, 25.13935",D,BUS,39.0,211.0
HSL:2415244,Soukankalliot,60.1302,24.68148,"60.1302, 24.68148",C,BUS,40.0,382.0
HSL:9050231,Vaihdekatu,60.40229,25.13579,"60.40229, 25.13579",D,BUS,47.0,266.0
HSL:2415242,Hanikka,60.13338,24.68143,"60.13338, 24.68143",C,BUS,39.0,386.0
HSL:2415243,Soukankalliot,60.13011,24.68134,"60.13011, 24.68134",C,BUS,41.0,436.0
HSL:2415241,Hanikka,60.13248,24.68105,"60.13248, 24.68105",C,BUS,40.0,483.0
HSL:1453287,Itäkeskus (M),60.20982,25.07738,"60.20982, 25.07738",B,BUS,19.0,288.0
HSL:1020450,Senaatintori,60.16901,24.95046,"60.16901, 24.95046",A,TRAM,6.0,281.0
HSL:1020453,Rautatieasema,60.17036,24.9413,"60.17036, 24.9413",A,TRAM,0.0,17.0
HSL:1020455,Senaatintori,60.169031,24.949924,"60.169031, 24.949924",A,TRAM,5.0,216.0
HSL:1020454,Rautatieasema,60.1704,24.94061,"60.1704, 24.94061",A,TRAM,2.0,135.0
HSL:1020457,Kaisaniemenkatu,60.171868,24.947656,"60.171868, 24.947656",A,TRAM,3.0,118.0
HSL:9050237,Kaskitie,60.41085,25.136687,"60.41085, 25.136687",D,BUS,47.0,906.0
HSL:1020459,Kaisaniemenpuisto,60.1736,24.94958,"60.1736, 24.94958",A,TRAM,4.0,127.0
HSL:1020458,Kaisaniemenkatu,60.17165,24.94751,"60.17165, 24.94751",A,TRAM,3.0,97.0
HSL:9050234,Moukaritie,60.40252,25.14004,"60.40252, 25.14004",D,BUS,50.0,505.0
HSL:9050233,Ahjon koulu,60.40055,25.14017,"60.40055, 25.14017",D,BUS,40.0,272.0
HSL:1171407,Kyllikinportti,60.19975,24.925266,"60.19975, 24.925266",A,TRAM,17.0,815.0
HSL:9050236,Kaskitie,60.41092,25.136889,"60.41092, 25.136889",D,BUS,47.0,920.0
HSL:1171409,Esterinportti,60.198524,24.928008,"60.198524, 24.928008",A,TRAM,13.0,532.0
HSL:9050235,Moukaritie,60.4028,25.14068,"60.4028, 25.14068",D,BUS,38.0,208.0
HSL:1171413,Uutiskatu,60.203426,24.919147,"60.203426, 24.919147",A,TRAM,23.0,984.0
HSL:1171414,Uutiskatu,60.203281,24.919213,"60.203281, 24.919213",A,TRAM,23.0,1005.0
HSL:1171415,Palkkatilanportti,60.196971,24.928691,"60.196971, 24.928691",A,TRAM,16.0,796.0
HSL:1171416,Palkkatilanportti,60.196543,24.928839,"60.196543, 24.928839",A,TRAM,15.0,666.0
HSL:1171410,Esterinportti,60.198204,24.928032,"60.198204, 24.928032",A,TRAM,13.0,508.0
HSL:1171411,Eevanmäki,60.201666,24.926457,"60.201666, 24.926457",A,TRAM,17.0,857.0
HSL:1171412,Eevanmäki,60.201637,24.926433,"60.201637, 24.926433",A,TRAM,18.0,886.0
HSL:9610311,Ojalantie,60.528282,24.946632,"60.528282, 24.946632",D,BUS,53.0,279.0
HSL:9610310,Ojalantie,60.528217,24.945391,"60.528217, 24.945391",D,BUS,54.0,348.0
HSL:9610315,Perttu,60.53898,24.960716,"60.53898, 24.960716",D,BUS,54.0,480.0
HSL:9610314,Perttu,60.539254,24.96233,"60.539254, 24.96233",D,BUS,53.0,378.0
HSL:9610317,Pertun koulu,60.544047,24.971887,"60.544047, 24.971887",D,BUS,51.0,416.0
HSL:9610316,Pertun koulu,60.544953,24.970892,"60.544953, 24.970892",D,BUS,51.0,396.0
HSL:9610319,Rovastintie,60.54031,24.96755,"60.54031, 24.96755",D,BUS,53.0,463.0
HSL:9610318,Rovastintie,60.54065,24.969297,"60.54065, 24.969297",D,BUS,51.0,358.0
HSL:9610309,Kuorontie,60.535146,24.954998,"60.535146, 24.954998",D,BUS,55.0,449.0
HSL:9610322,Vuorenteko,60.54307,24.987469,"60.54307, 24.987469",D,BUS,64.0,1795.0
HSL:9610323,Vuorenteko,60.542261,24.989126,"60.542261, 24.989126",D,BUS,66.0,1929.0
HSL:4160299,Silvola,60.265,24.88162,"60.265, 24.88162",B,BUS,32.0,525.0
HSL:4600501,Hiekkaharju,60.303266,25.049019,"60.303266, 25.049019",C,RAIL,28.0,448.0
HSL:1434101,Kipparlahti,60.19212,25.02393,"60.19212, 25.02393",B,BUS,24.0,927.0
HSL:1434114,Herttoniemenranta,60.190465,25.025627,"60.190465, 25.025627",B,BUS,26.0,1043.0
HSL:4400299,Kuninkaantie,60.28744,24.892523,"60.28744, 24.892523",B,BUS,42.0,460.0
HSL:4400298,Kuninkaantie,60.28786,24.89045,"60.28786, 24.89045",B,BUS,40.0,314.0
HSL:2415202,Suinonsalmi,60.12894,24.69474,"60.12894, 24.69474",C,BUS,41.0,379.0
HSL:2415203,Vesiniitty,60.136514,24.679891,"60.136514, 24.679891",C,BUS,39.0,454.0
HSL:2415201,Suinonsalmi,60.12835,24.69503,"60.12835, 24.69503",C,BUS,42.0,445.0
HSL:1434112,Laivalahdenportti,60.19326,25.03494,"60.19326, 25.03494",B,BUS,21.0,626.0
HSL:1171457,Eläintarha,60.19268,24.92923,"60.19268, 24.92923",A,TRAM,19.0,1002.0
HSL:1171458,Eläintarha,60.19285,24.92925,"60.19285, 24.92925",A,TRAM,20.0,179.0
HSL:1201602,Ruoholahti,60.163217,24.915563,"60.163217, 24.915563",A,SUBWAY,6.0,229.0
HSL:1201601,Ruoholahti,60.163178,24.915567,"60.163178, 24.915567",A,SUBWAY,6.0,225.0
HSL:9229201,Rajaveräjänmäki,60.39883,25.268908,"60.39883, 25.268908",D,BUS,61.0,256.0
HSL:1453214,Itäkeskus (M),60.21033,25.07785,"60.21033, 25.07785",B,BUS,20.0,330.0
HSL:9229202,Rajaveräjänmäki,60.398647,25.269158,"60.398647, 25.269158",D,BUS,74.0,1242.0
HSL:9229203,Jokitörmä,60.390658,25.291292,"60.390658, 25.291292",D,BUS,58.0,349.0
HSL:9229204,Jokitörmä,60.390917,25.291257,"60.390917, 25.291257",D,BUS,57.0,279.0
HSL:9229205,Björkbacka,60.392832,25.295147,"60.392832, 25.295147",D,BUS,57.0,277.0
HSL:9229206,Björkbacka,60.393408,25.296543,"60.393408, 25.296543",D,BUS,58.0,353.0
HSL:4160220,Vetokuja,60.27017,24.87906,"60.27017, 24.87906",B,BUS,36.0,283.0
HSL:9229207,Lindnäs,60.395527,25.298033,"60.395527, 25.298033",D,BUS,56.0,259.0
HSL:9229208,Lindnäs,60.396172,25.298523,"60.396172, 25.298523",D,BUS,58.0,349.0
HSL:4160222,Ukonkivenpolku,60.26189,24.87109,"60.26189, 24.87109",B,BUS,33.0,376.0
HSL:4160221,Vetokuja,60.26918,24.87913,"60.26918, 24.87913",B,BUS,35.0,251.0
HSL:4160224,Vaskipellontie.,60.25712,24.87201,"60.25712, 24.87201",B,BUS,38.0,771.0
HSL:4160223,Ukonkivenpolku,60.26171,24.8718,"60.26171, 24.8718",B,BUS,34.0,427.0
HSL:4160226,Ojahaka,60.26548,24.86497,"60.26548, 24.86497",B,BUS,35.0,1207.0
HSL:4160225,Vaskipellontie.,60.25685,24.87225,"60.25685, 24.87225",B,BUS,36.0,720.0
HSL:2241280,Juhannusmäki,60.18329,24.75372,"60.18329, 24.75372",B,BUS,37.0,695.0
HSL:4160217,Volvo,60.26342,24.87936,"60.26342, 24.87936",B,BUS,35.0,762.0
HSL:9217220,Semtu,60.406818,25.175801,"60.406818, 25.175801",D,BUS,49.0,204.0
HSL:1381120,Malmin tori,60.251435,25.008352,"60.251435, 25.008352",B,BUS,22.0,563.0
HSL:1381121,Malmin tori,60.25192,25.00724,"60.25192, 25.00724",B,BUS,23.0,657.0
HSL:4160216,Kaivosrinteenpolku,60.2707,24.8746,"60.2707, 24.8746",B,BUS,40.0,600.0
HSL:9217222,Mårtensby skola,60.402297,25.190354,"60.402297, 25.190354",D,BUS,51.0,203.0
HSL:4160219,Silvola,60.26605,24.88205,"60.26605, 24.88205",B,BUS,33.0,576.0
HSL:1381123,Malmin sairaala,60.253412,25.002922,"60.253412, 25.002922",B,BUS,27.0,965.0
HSL:9217221,Semtu,60.406233,25.177323,"60.406233, 25.177323",D,BUS,51.0,324.0
HSL:4160218,Volvo,60.26389,24.87979,"60.26389, 24.87979",B,BUS,32.0,162.0
HSL:9217223,Mårtensby skola,60.401692,25.192712,"60.401692, 25.192712",D,BUS,54.0,376.0
HSL:1381124,Malmin sairaala,60.253862,25.000757,"60.253862, 25.000757",B,BUS,28.0,608.0
HSL:1381126,Malmin sairaala,60.253695,25.00315,"60.253695, 25.00315",B,BUS,27.0,964.0
HSL:1453202,Itäkeskus (M),60.20995,25.076058,"60.20995, 25.076058",B,BUS,20.0,340.0
HSL:4160231,Kaarenmäenkuja,60.255061,24.870703,"60.255061, 24.870703",B,BUS,37.0,1499.0
HSL:4160230,Kaarenmäenkuja,60.254083,24.868954,"60.254083, 24.868954",B,BUS,36.0,1394.0
HSL:4160232,Silvola,60.265006,24.883116,"60.265006, 24.883116",B,BUS,33.0,559.0
HSL:4160237,Aapraminkaari,60.257385,24.866753,"60.257385, 24.866753",B,BUS,38.0,1370.0
HSL:4160236,Vaskipelto,60.259864,24.86914,"60.259864, 24.86914",B,BUS,36.0,1249.0
HSL:4160227,Ojahaka,60.26541,24.86472,"60.26541, 24.86472",B,BUS,35.0,1233.0
HSL:1381113,Leppätie,60.25161,24.99378,"60.25161, 24.99378",B,BUS,26.0,526.0
HSL:2241221,Vanha-Mankkaa,60.19409,24.7685,"60.19409, 24.7685",B,BUS,33.0,519.0
HSL:4160202,Kaivosrinteentie,60.27121,24.87063,"60.27121, 24.87063",B,BUS,43.0,858.0
HSL:4160201,Kaivosrinteentie,60.27117,24.870575,"60.27117, 24.870575",B,BUS,43.0,854.0
HSL:2241220,Juhanintie,60.19148,24.7639,"60.19148, 24.7639",B,BUS,41.0,1072.0
HSL:4160203,Kaivokselantie,60.26506,24.87261,"60.26506, 24.87261",B,BUS,37.0,605.0
HSL:1381101,Malmin asema,60.249951,25.0094,"60.249951, 25.0094",B,BUS,20.0,449.0
HSL:9217202,Kuusisaarentie,60.407475,25.152232,"60.407475, 25.152232",D,BUS,47.0,315.0
HSL:9217201,Kuusisaarentie,60.4078,25.152217,"60.4078, 25.152217",D,BUS,45.0,203.0
HSL:9217204,Ruotsinojantie,60.408222,25.157361,"60.408222, 25.157361",D,BUS,47.0,263.0
HSL:9217203,Vanikontie,60.407957,25.156596,"60.407957, 25.156596",D,BUS,46.0,203.0
HSL:1381106,Malmin asema,60.25027,25.0093,"60.25027, 25.0093",B,BUS,20.0,445.0
HSL:9217205,Ruotsinojantie,60.408772,25.157585,"60.408772, 25.157585",D,BUS,46.0,203.0
HSL:1381107,Syystie,60.25636,24.99936,"60.25636, 24.99936",B,BUS,30.0,530.0
HSL:9217208,Hiekkamalmintie,60.39438,25.15819,"60.39438, 25.15819",D,BUS,53.0,1011.0
HSL:9217207,Hiekkamalmintie,60.394252,25.157717,"60.394252, 25.157717",D,BUS,53.0,984.0
HSL:1381102,Malmin asema,60.2502,25.00917,"60.2502, 25.00917",B,BUS,20.0,440.0
HSL:9217209,Santamaantie,60.410837,25.165923,"60.410837, 25.165923",D,BUS,48.0,246.0
HSL:1381103,Malmin asema,60.25015,25.00951,"60.25015, 25.00951",B,BUS,19.0,426.0
HSL:1381104,Malmin asema,60.24999,25.00914,"60.24999, 25.00914",B,BUS,20.0,451.0
HSL:1381105,Malmin asema,60.250516,25.009336,"60.250516, 25.009336",B,BUS,19.0,433.0
HSL:2241237,Kokinkylänsilta,60.18099,24.75528,"60.18099, 24.75528",B,BUS,34.0,352.0
HSL:2241238,Kokinkylänsilta,60.18139,24.75348,"60.18139, 24.75348",B,BUS,36.0,478.0
HSL:4160211,Vaskivuori,60.26319,24.87052,"60.26319, 24.87052",B,BUS,30.0,450.0
HSL:4160210,Kaivosvoudinpuisto,60.26348,24.87057,"60.26348, 24.87057",B,BUS,31.0,522.0
HSL:2241234,Mankkaanaukio,60.19408,24.76924,"60.19408, 24.76924",B,BUS,32.0,461.0
HSL:4160213,Vetotie,60.26635,24.87516,"60.26635, 24.87516",B,BUS,39.0,1039.0
HSL:4160212,Vaskivuori,60.263299,24.869046,"60.263299, 24.869046",B,BUS,30.0,159.0
HSL:4160215,Kaivosrinteenpolku,60.27018,24.87501,"60.27018, 24.87501",B,BUS,38.0,476.0
HSL:4160214,Vetotie,60.2663,24.87468,"60.2663, 24.87468",B,BUS,38.0,997.0
HSL:4160206,Kaivostie,60.26627,24.87003,"60.26627, 24.87003",B,BUS,37.0,629.0
HSL:4160205,Kaivoksela,60.26953,24.87291,"60.26953, 24.87291",B,BUS,39.0,463.0
HSL:4160208,Kaivosvoudintie,60.26452,24.86958,"60.26452, 24.86958",B,BUS,34.0,410.0
HSL:9217211,Satotalma,60.407598,25.167934,"60.407598, 25.167934",D,BUS,56.0,767.0
HSL:9217210,Santamaantie,60.411197,25.166242,"60.411197, 25.166242",D,BUS,47.0,203.0
HSL:4160207,Kaivostie,60.26625,24.87078,"60.26625, 24.87078",B,BUS,37.0,662.0
HSL:9217213,Nygårdintie,60.41258,25.171132,"60.41258, 25.171132",D,BUS,48.0,254.0
HSL:4160209,Kaivosvoudintie,60.26412,24.86956,"60.26412, 24.86956",B,BUS,33.0,361.0
HSL:9217212,Nygårdintie,60.412913,25.170423,"60.412913, 25.170423",D,BUS,47.0,203.0
HSL:9217215,Norantie,60.398158,25.173505,"60.398158, 25.173505",D,BUS,67.0,2013.0
HSL:9217214,Satotalma,60.407043,25.171219,"60.407043, 25.171219",D,BUS,54.0,518.0
HSL:9217216,Norantie,60.397966,25.174429,"60.397966, 25.174429",D,BUS,68.0,1471.0
HSL:9217219,Talman koulu,60.410069,25.173239,"60.410069, 25.173239",D,BUS,48.0,217.0
HSL:9217218,Talman koulu,60.409956,25.173124,"60.409956, 25.173124",D,BUS,48.0,216.0
